,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,split5_test_average_precision,split6_test_average_precision,split7_test_average_precision,split8_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
32,10.807013405693901,0.40773141869539076,0.02143292956882053,0.007579255762697371,0.1,0.30000000000000004,"{'C': 0.1, 'l1_ratio': 0.30000000000000004}",0.7212435288473792,0.7438203191814995,0.699028162537996,0.6998529406716254,0.7271182160180624,0.7398524852391012,0.7006408411264662,0.7412413698881996,0.7199848949665484,0.7214203064974308,0.017215250750829223,11,0.3009071431827719,0.32865094092301006,0.3009011290133626,0.31415259367505943,0.3435495266259885,0.35093474916793177,0.3028424031993946,0.3461631309450877,0.33964258637866485,0.3253049114568079,0.019610991483703065,53
33,11.85796782705519,0.4882550719968631,0.022078381644354925,0.0079936040217752,0.1,0.4,"{'C': 0.1, 'l1_ratio': 0.4}",0.7212742207427839,0.7437806880026091,0.6990341337351125,0.6998687026970819,0.727135502521426,0.7398593667104683,0.7006550768258459,0.7412413698881996,0.7200050127323401,0.7214282304284296,0.017205795454978478,10,0.3009120640446825,0.32856701858704107,0.3008940945551413,0.31414766265425187,0.34352484231827934,0.3509241817786005,0.3028702368337059,0.34618603540195986,0.3396400641175133,0.3252962444767973,0.019604901063201192,54
34,13.240709861119589,0.5307761195436178,0.02089487181769477,0.007243158656767872,0.1,0.5,"{'C': 0.1, 'l1_ratio': 0.5}",0.721296016436622,0.7437506751772471,0.6990468401208957,0.6998952434378388,0.7271451164056497,0.7398629644921788,0.7006632115112056,0.7412346660068159,0.7200235932602143,0.721435369649852,0.017194575481909932,9,0.30093036476610635,0.3285173864459511,0.30089369193005294,0.31417366552417736,0.3434763596719868,0.3508885939719104,0.30284293127108103,0.3461978233981891,0.3396240928211346,0.3252827677556211,0.01959326982837314,55
35,15.29526424407959,0.6491317355482168,0.022097110748291016,0.007788241835056713,0.1,0.6,"{'C': 0.1, 'l1_ratio': 0.6}",0.7213244842816351,0.7437216419990038,0.6990593253512299,0.6999180928377392,0.7271447466408718,0.7398719875002786,0.7006762739386583,0.7412277622807295,0.7200366932007298,0.721442334225653,0.017183685331342933,8,0.3009468544446243,0.32845860461611887,0.3008906808169612,0.31417129628527773,0.34343594008290435,0.35086601316701405,0.30283634314148666,0.3461937687493045,0.339620952414474,0.3252689393020184,0.019583142382104214,56
36,219.69883155822754,571.590068832298,0.023135397169325087,0.008343930815490631,0.1,0.7000000000000001,"{'C': 0.1, 'l1_ratio': 0.7000000000000001}",0.7213503574011911,0.7436883933695226,0.6990743639217456,0.6999420127264883,0.7271580581728739,0.7398723872538018,0.7006740838310613,0.7412231658525721,0.7200525334349248,0.721448372884909,0.017173476398434112,7,0.30095141641870515,0.32838984565439255,0.30088225615581643,0.3141799260331691,0.3434230518252042,0.3508138452197443,0.3028394606488539,0.3461843803154115,0.3396092232628344,0.3252526006149035,0.019570530716078456,57
37,19.042103343539768,1.1333206242386633,0.022659699122111004,0.008081923224865895,0.1,0.8,"{'C': 0.1, 'l1_ratio': 0.8}",0.7213789735162304,0.7436526510928305,0.6990847180177556,0.6999648990397974,0.7271673022923199,0.7398791545098764,0.70066806103517,0.741215480915376,0.7200650986839907,0.7214529265670385,0.017164499994994118,6,0.30097661621577776,0.32832472707291527,0.30087270179291103,0.3141980671408993,0.34340853849757946,0.35079990891338897,0.3028503947449141,0.3461558821734314,0.3396110156408886,0.32524420579918956,0.019557936876183683,58
38,24.583449522654217,2.035653469396378,0.023223823971218534,0.0077863980338295224,0.1,0.9,"{'C': 0.1, 'l1_ratio': 0.9}",0.7214006209400423,0.7436225492086396,0.699099857113475,0.6999882652274177,0.7271814457950719,0.7398824667533559,0.7006799501906958,0.7412074144564751,0.7200798695352862,0.7214602710244955,0.017152879019258997,5,0.3009711093580939,0.32826946463139545,0.3008688556617557,0.31422009267148754,0.3433796452668651,0.3507823436893527,0.3028480001034905,0.3461390954404142,0.3395903871308268,0.32522988821707577,0.019547981807004945,59
39,3.441639714770847,0.30054351125555406,0.02369485961066352,0.007990385232568132,0.1,1.0,"{'C': 0.1, 'l1_ratio': 1.0}",0.7214207856635932,0.7435847288926047,0.6991061097811626,0.7000084199484933,0.7271957741802131,0.7398858361044819,0.7006802630632097,0.7411984032771625,0.7200962444609308,0.7214640628190946,0.017143330787021183,4,0.3009809054096553,0.32819896588694886,0.3008599172617899,0.3142273656290441,0.34335330296683564,0.35075248025201944,0.30280507237705945,0.34608809198829826,0.3395983890637143,0.32520716564837393,0.01953921027405636,61
40,285.84453468852575,695.7628085804762,0.023683283064100478,0.008003718141632395,1.0,0.1,"{'C': 1.0, 'l1_ratio': 0.1}",0.7211446327399641,0.7438996112255567,0.6989810765324516,0.6997729124018607,0.7270903912185303,0.7398519998241083,0.7005936755950053,0.7412589017189187,0.7199174570074658,0.7213900731404291,0.017252921731496496,25,0.30084451153621156,0.32881155397517087,0.30087671845692704,0.314054629420846,0.3436522389942307,0.3510869507692278,0.30292897330725055,0.34616083002805864,0.3396102233318995,0.3253362922022025,0.019651226076067153,15
41,41.952524741490684,2.626813435848473,0.02324708302815755,0.008392464054699999,1.0,0.2,"{'C': 1.0, 'l1_ratio': 0.2}",0.7211473016004342,0.7438961973037794,0.6989828457760415,0.6997732815359461,0.7270891894830023,0.7398534846229097,0.7005950053031891,0.7412601552902344,0.7199214003569065,0.721390984585827,0.017252193336337297,23,0.30084076721306097,0.32880768503000796,0.30087713752593204,0.31405235739239107,0.34364888812346667,0.3510819714937557,0.3029286445150059,0.346160168154771,0.33961267133807216,0.32533447675405147,0.01965084497085536,22
