,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,split5_test_average_precision,split6_test_average_precision,split7_test_average_precision,split8_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
22,29.234917163848877,1.1857185690850074,0.17739015155368382,0.051979154727377616,2,log2,1000,"{'max_depth': 2, 'max_features': 'log2', 'n_estimators': 1000}",0.7688352418280419,0.7824918298172462,0.7392801430353023,0.7401143215645881,0.7632538486966901,0.7790721892044847,0.7468764372581104,0.781836987039526,0.7622624131961849,0.7626692679600193,0.01623818548650828,69,0.3648813036428097,0.3938658003583865,0.35052493808193025,0.36788439764996006,0.4014010937373249,0.41303089584655445,0.36527279711530247,0.41458679364157724,0.4035786184016112,0.38611407094171746,0.022652202889430456,69
23,35.12025136417813,1.4233053344921307,0.20844361517164442,0.061380738347616176,2,log2,1200,"{'max_depth': 2, 'max_features': 'log2', 'n_estimators': 1200}",0.7757824339014077,0.7881918620476365,0.7427152903057312,0.7442938053357373,0.7687661171222537,0.7836700400153277,0.7536805540346474,0.788488472775883,0.7669175706293986,0.7680562384631135,0.01680503267077851,66,0.37509949783786234,0.4026981022794871,0.356122979633386,0.37394506487127416,0.40897952175640007,0.4215633644137388,0.37474283669013814,0.4262818088632669,0.4121787999609735,0.39462355292294743,0.023555615315413145,67
24,43.839554919136894,1.7868848695087989,0.2563898033565945,0.07518136528687977,2,log2,1500,"{'max_depth': 2, 'max_features': 'log2', 'n_estimators': 1500}",0.7870115160587929,0.7971147551806931,0.7544732408943767,0.752746606762603,0.7770360912609053,0.795165837749182,0.7665313232317228,0.7987685387755042,0.7752952499348345,0.7782381288720682,0.016676952597200142,61,0.39171995281207084,0.4207232044210548,0.3726810144041257,0.3859156630938143,0.4241519484422894,0.4422911860137097,0.39695584928938665,0.4450155370283722,0.42757071105233074,0.411891674061906,0.024353118117655215,61
25,52.59569369422065,2.129428656249022,0.3041182888878716,0.09084428313868576,2,log2,1800,"{'max_depth': 2, 'max_features': 'log2', 'n_estimators': 1800}",0.7959820750434635,0.8048210750237809,0.7631359802423743,0.7615363906962411,0.7853411006122565,0.8028857350239481,0.7750648428284928,0.8058194959044553,0.7829079862851644,0.7863882979622419,0.016266059120785586,57,0.4055540847561911,0.438280159164328,0.38451000244109507,0.3993049760386658,0.4387801748420256,0.4587420613310712,0.4110191666721971,0.4570082365727305,0.44235764075603523,0.4261729447304822,0.02514733636198183,58
26,58.46013651953803,2.3704664376481057,0.33731966548495823,0.10053220972192797,2,log2,2000,"{'max_depth': 2, 'max_features': 'log2', 'n_estimators': 2000}",0.8006684457587099,0.8086986073781857,0.7677591142684067,0.7658313396093757,0.7894339344969091,0.8069612221950009,0.780743087863988,0.8109049077135331,0.7879330833650805,0.7909926380721323,0.016153252319909134,53,0.4136106133108439,0.4485209974297504,0.3931074088744996,0.4056670646496849,0.4470754862464508,0.466676984019184,0.4222788930794391,0.46560987526728165,0.45124065378386435,0.4348653307401109,0.025314398284928125,53
27,58.66840296321445,2.6515660835865322,0.05451361338297526,0.01482299058356299,4,auto,100,"{'max_depth': 4, 'max_features': 'auto', 'n_estimators': 100}",0.7945805526216623,0.7923047472007252,0.7596154368111635,0.7632773008708943,0.7779180726972343,0.7938967345276825,0.7751853769644483,0.7992513635767404,0.787240056409948,0.7825855157422777,0.013510004684970869,59,0.4078891039823327,0.42993168052623937,0.38644691487628685,0.39758034512607265,0.4327727525046483,0.4402104994121611,0.4152013842881868,0.4460150170853031,0.4476997894362311,0.4226386096930514,0.020682240989002527,59
28,117.48572887314691,5.370503951432614,0.08433302243550618,0.023965763462658298,4,auto,200,"{'max_depth': 4, 'max_features': 'auto', 'n_estimators': 200}",0.8127637955436406,0.8174358128528455,0.778261505059333,0.7797683292330535,0.7954851350861663,0.8143257671412882,0.7988241468748729,0.8206973889744588,0.8008853822041317,0.8020496958855322,0.014784201341575614,48,0.440378264706362,0.4761387900366465,0.41589722992525247,0.4256279554515736,0.4652395448395112,0.47577403153423337,0.45630635238525463,0.4781187901265392,0.47313985132632663,0.4562912011479667,0.022208682727357158,48
29,234.92720158894858,10.707188887502427,0.14250930150349936,0.041298772851876754,4,auto,400,"{'max_depth': 4, 'max_features': 'auto', 'n_estimators': 400}",0.8339105856124847,0.8369546582799373,0.7969407164672548,0.7950414365930814,0.8150520702760147,0.8331927914160355,0.8213476044915978,0.8422780188631598,0.8159074716446441,0.8211805948493568,0.01611240978128509,39,0.4798526263834727,0.5147553588220218,0.44538129264142867,0.452370017831158,0.5013203471682561,0.5143490539940543,0.5074018469683478,0.5182208800928265,0.5028083535302246,0.4929399752701989,0.025882584141308288,39
30,469.40814113616943,21.20871914455945,0.25951189464992946,0.07635122641623547,4,auto,800,"{'max_depth': 4, 'max_features': 'auto', 'n_estimators': 800}",0.8482256859583022,0.8533933150483684,0.8127099644804244,0.8102196395796936,0.8289055850011573,0.847876937591051,0.8387275161989743,0.8575788923298513,0.8291061295691056,0.8363048517507699,0.016228291109978137,10,0.5141043547371302,0.554837486768108,0.47536942252437975,0.4784772956193106,0.5300655344527915,0.5472869134784806,0.5531518392334993,0.5520038502034809,0.5303381934794826,0.5261816544996293,0.02924337839377648,9
31,587.66848871443,26.610194310185527,0.31808267699347603,0.09321421644393213,4,auto,1000,"{'max_depth': 4, 'max_features': 'auto', 'n_estimators': 1000}",0.8507498348827922,0.8555868043195551,0.8159315560075169,0.8136509992994942,0.8320910161210048,0.8511883530097729,0.8416044571818322,0.8616262744187516,0.8321850834452844,0.8394015976317782,0.016151775624437155,7,0.5189480447650339,0.5597820605254109,0.48198846475012536,0.4847917647966671,0.5359567803309553,0.553886241510213,0.5591990963132953,0.5582157403081751,0.536306264909111,0.532119384245443,0.029082455103907414,7
