,seq only,UTR5_position_three,is_5UTR_three,target unfold energy,linearfold_vals,target_transcript_percent
0,0.5256118725325997,0.5834251907954787,0.5801047282265663,0.6124545971895244,0.6124418107737073,0.6141066373693458
1,0.5618996282629167,0.5837622789355731,0.583504956806132,0.6026881301759094,0.604771957153971,0.6040512295439125
2,0.4849587857449041,0.5875833975173957,0.5914335957724848,0.6304409772991647,0.6323139474427395,0.6337445923103093
3,0.49086634022231124,0.6054727101109937,0.5889631118769675,0.6218437268130252,0.6253702467692832,0.6266275042196063
4,0.5352511383217365,0.5756128016731922,0.5764304763353069,0.5995796617297665,0.597243127892351,0.5863597111738754
5,0.5513241608253927,0.5845443988748222,0.5811982284940228,0.611556783384969,0.6156283712223173,0.6118397102997805
6,0.5542227266488906,0.5770664453067957,0.5747494918061531,0.5759382788040961,0.5840552754998991,0.5925661464807152
7,0.5633787638147483,0.6147225899536886,0.6119975498569421,0.6503062134909785,0.6471560357911138,0.6417898322527906
8,0.5400267322262654,0.5814588481465713,0.5743919051395682,0.6178852728811295,0.6208850325745288,0.6013666797336421
